datetime,machineID,Type,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,RUL_hours,Failure_Type,month,hour,dayofweek
2017-04-22 03:23:51,46,L,310.0,320.0,1296,42.7,300,0,664,No Failure,4,3,5
2016-12-15 00:58:12,220,M,304.7,320.0,1431,68.1,300,0,856,No Failure,12,0,3
2017-03-29 11:04:55,203,L,310.0,320.0,1443,49.3,300,0,3832,No Failure,3,11,2
2015-09-28 10:46:31,150,M,303.0,314.8,1454,47.1,300,0,2640,No Failure,9,10,0
2016-06-12 03:13:26,350,M,300.8,311.3,1484,42.0,300,0,27344,No Failure,6,3,6
2017-02-15 02:33:34,163,M,304.8,317.7,1427,51.6,300,0,480,No Failure,2,2,2
2017-08-06 08:40:37,375,M,302.1,313.4,1466,45.1,300,0,17176,No Failure,8,8,6
2017-11-08 22:40:23,256,L,310.0,320.0,1463,46.0,300,0,15000,No Failure,11,22,2
2015-10-09 18:43:12,345,M,300.4,310.6,1495,40.9,300,0,33256,No Failure,10,18,4
2016-11-01 07:34:37,211,L,310.0,320.0,1427,51.6,300,0,368,No Failure,11,7,1
2015-04-18 09:51:15,225,M,300.3,310.4,1494,40.7,160,0,14288,No Failure,4,9,5
2016-10-13 03:24:44,220,M,304.1,319.3,1440,60.9,300,0,2400,No Failure,10,3,3
2019-04-07 14:39:48,306,H,295.0,305.0,1433,51.0,300,0,2480,No Failure,4,14,6
2016-10-13 03:54:22,79,M,308.2,320.0,1428,51.3,300,0,584,No Failure,10,3,3
2016-06-14 08:12:17,161,H,295.0,305.0,1443,48.5,300,0,3008,No Failure,6,8,1
2016-04-04 12:34:04,20,L,310.0,320.0,1458,46.6,300,0,5440,No Failure,4,12,0
2019-03-30 22:40:17,376,H,295.0,305.0,1432,50.7,300,0,2824,No Failure,3,22,5
2015-06-02 18:48:27,21,M,300.5,310.8,1492,41.2,232,0,13560,No Failure,6,18,1
2017-04-16 13:05:00,97,L,310.0,320.0,1322,43.1,300,0,1736,No Failure,4,13,6
2016-11-03 11:21:19,43,H,295.0,305.0,1446,54.1,300,0,3912,No Failure,11,11,3
2017-02-11 06:46:33,107,H,295.0,305.0,1439,59.0,300,0,2544,No Failure,2,6,5
2015-03-11 06:42:09,204,M,300.1,310.2,1498,40.3,103,0,20504,No Failure,3,6,2
2016-11-27 08:52:57,367,M,301.3,312.1,1478,43.2,300,0,23288,No Failure,11,8,6
2017-01-25 09:30:50,243,L,310.0,320.0,1431,51.1,300,0,1016,No Failure,1,9,2
2017-02-24 09:21:03,39,M,304.3,316.8,1332,43.4,300,0,1976,No Failure,2,9,4
2017-03-11 21:21:14,394,L,310.0,320.0,1475,44.0,300,0,20824,No Failure,3,21,5
2015-01-20 03:56:30,238,M,300.0,310.0,1499,40.0,28,0,21144,No Failure,1,3,1
2017-06-19 14:25:08,198,H,295.0,305.0,1432,51.2,300,0,1312,No Failure,6,14,0
2015-07-05 11:17:24,53,H,295.0,305.0,1486,42.0,277,0,9968,No Failure,7,11,6
2016-11-21 22:26:45,60,M,308.8,320.0,1426,51.9,300,0,152,No Failure,11,22,0
2016-10-28 10:07:52,244,L,310.0,320.0,1288,42.3,300,0,352,No Failure,10,10,4
2016-07-04 17:03:58,156,L,310.0,320.0,1431,63.1,300,0,808,No Failure,7,17,0
2016-01-05 02:20:18,223,M,307.3,320.0,1433,50.5,300,0,800,No Failure,1,2,1
2015-11-19 00:08:44,125,M,302.9,314.6,1457,46.9,300,0,3528,No Failure,11,0,3
2017-04-10 04:47:12,224,H,295.0,305.0,1440,49.3,300,0,3560,No Failure,4,4,0
2017-08-02 15:01:25,8,L,310.0,320.0,1426,51.9,300,0,192,No Failure,8,15,2
2016-02-05 19:10:17,4,M,302.3,313.7,1463,45.6,300,0,6272,No Failure,2,19,4
2017-02-28 05:44:27,243,L,310.0,320.0,1425,51.7,300,0,200,No Failure,2,5,1
2016-02-12 06:42:41,231,H,295.0,305.0,1449,53.3,300,0,2840,No Failure,2,6,4
2017-05-28 08:57:47,245,L,310.0,320.0,1425,52.0,300,0,40,No Failure,5,8,6
2017-09-03 22:18:55,203,L,310.0,320.0,1425,52.0,300,0,48,No Failure,9,22,6
2015-12-23 13:30:48,68,L,310.0,320.0,1411,45.7,300,0,2464,No Failure,12,13,2
2017-05-03 23:23:48,208,L,310.0,320.0,1439,60.8,300,0,3168,No Failure,5,23,2
2019-04-18 03:44:13,260,M,304.5,317.2,1431,50.9,300,0,2440,No Failure,4,3,3
2017-07-02 05:11:42,77,H,295.0,305.0,1430,51.0,300,0,1192,No Failure,7,5,6
2016-07-20 07:42:19,70,L,310.0,320.0,1293,42.4,300,0,448,No Failure,7,7,2
2015-09-16 05:18:39,66,M,302.7,314.4,1459,46.6,300,0,3080,No Failure,9,5,2
2015-04-09 19:41:22,289,M,300.0,310.0,1497,40.0,151,0,37584,No Failure,4,19,3
2016-09-20 21:31:22,27,L,310.0,320.0,1437,60.8,300,0,1576,No Failure,9,21,1
2015-11-13 08:23:58,59,M,304.1,319.5,1437,61.8,300,0,1040,No Failure,11,8,4
2017-02-09 07:35:38,179,H,295.0,305.0,1444,49.0,300,0,4024,No Failure,2,7,3
2016-03-20 14:13:31,253,M,300.7,311.1,1490,41.7,300,0,29376,No Failure,3,14,6
2015-10-12 17:17:11,190,L,310.0,320.0,1456,46.7,300,0,3184,No Failure,10,17,0
2015-08-24 05:39:54,373,H,295.0,305.0,1495,40.6,300,0,34336,No Failure,8,5,0
2015-11-04 20:53:17,226,H,295.0,305.0,1456,46.9,300,0,3280,No Failure,11,20,2
2016-11-11 01:06:23,120,M,304.7,320.0,1429,68.7,300,0,664,No Failure,11,1,4
2017-09-01 10:02:19,314,H,295.0,305.0,1465,45.2,300,0,16696,No Failure,9,10,4
2016-04-20 14:44:54,166,L,310.0,320.0,1426,51.3,300,0,352,No Failure,4,14,2
2016-11-04 22:06:12,88,M,304.4,320.0,1432,65.7,300,0,1304,No Failure,11,22,4
2016-05-21 15:49:35,217,H,295.0,305.0,1445,53.4,300,0,3088,No Failure,5,15,5
2016-07-18 18:40:56,128,L,310.0,320.0,1276,42.0,300,0,48,No Failure,7,18,0
2015-10-11 20:58:05,19,H,295.0,305.0,1459,47.1,300,0,3088,No Failure,10,20,6
2016-06-25 14:25:00,89,M,304.2,319.7,1437,62.2,300,0,1720,No Failure,6,14,5
2015-12-04 22:04:53,176,M,307.1,320.0,1434,50.4,300,0,792,No Failure,12,22,4
2015-11-24 16:39:30,73,M,303.6,317.6,1445,55.9,300,0,1864,No Failure,11,16,1
2016-07-20 22:41:47,57,M,304.5,317.2,1433,62.4,300,0,1008,No Failure,7,22,2
2016-11-16 01:06:33,151,L,310.0,320.0,1431,50.9,300,0,1048,No Failure,11,1,2
2017-06-13 01:01:55,36,M,307.4,320.0,1434,50.6,300,0,1864,No Failure,6,1,1
2015-08-30 08:01:13,243,L,310.0,320.0,1487,41.9,300,0,13304,No Failure,8,8,6
2016-08-25 14:58:40,235,M,305.0,320.0,1426,71.6,300,0,88,No Failure,8,14,3
2016-10-14 23:08:16,163,M,303.7,316.0,1444,49.0,300,0,3440,No Failure,10,23,4
2016-01-05 00:26:26,66,M,308.1,320.0,1429,51.2,300,0,400,No Failure,1,0,1
2016-11-30 02:24:22,120,M,304.9,320.0,1426,71.0,300,0,200,No Failure,11,2,2
2015-10-21 19:19:31,16,M,304.1,319.5,1438,61.6,300,0,1000,No Failure,10,19,2
2016-06-13 05:47:10,21,M,303.3,315.2,1453,49.9,300,0,4464,No Failure,6,5,0
2017-01-01 11:37:33,175,L,310.0,320.0,1439,62.6,300,0,2240,No Failure,1,11,6
2016-04-16 15:24:14,57,M,303.3,315.3,1447,51.7,300,0,3304,No Failure,4,15,5
2016-09-30 14:01:44,14,M,304.5,317.3,1314,43.0,300,0,1024,No Failure,9,14,4
2016-05-05 10:00:50,233,M,304.0,319.4,1436,61.3,300,0,1680,No Failure,5,10,3
2018-04-23 18:51:04,395,H,295.0,305.0,1454,47.4,300,0,11024,No Failure,4,18,0
2015-10-10 09:00:50,368,H,295.0,305.0,1495,40.9,300,0,33264,No Failure,10,9,5
2016-01-20 23:44:26,191,M,303.7,316.1,1452,47.6,300,0,3288,No Failure,1,23,2
2019-04-15 15:32:43,337,L,310.0,320.0,1432,50.9,300,0,2512,No Failure,4,15,0
2016-02-25 18:10:11,213,M,304.3,316.8,1438,59.9,300,0,1216,No Failure,2,18,3
2015-12-28 01:23:53,155,M,303.6,317.4,1445,55.4,300,0,2136,No Failure,12,1,0
2018-03-08 22:50:18,295,H,295.0,305.0,1456,47.0,300,0,12160,No Failure,3,22,3
2015-06-28 18:33:12,240,M,301.9,313.0,1472,44.5,270,0,3984,No Failure,6,18,6
2016-08-19 21:23:35,53,H,295.0,305.0,1425,51.8,300,0,136,No Failure,8,21,4
2017-11-29 08:15:05,287,H,295.0,305.0,1461,46.0,300,0,14496,No Failure,11,8,2
2016-11-22 10:50:57,107,H,295.0,305.0,1447,52.7,300,0,4488,No Failure,11,10,1
2015-06-29 15:19:19,49,M,300.8,311.3,1489,41.9,270,0,11000,No Failure,6,15,0
2016-08-27 11:06:26,322,H,295.0,305.0,1482,42.5,300,0,25528,No Failure,8,11,5
2015-05-08 17:46:07,298,M,300.1,310.1,1498,40.2,190,0,36960,No Failure,5,17,4
2016-05-21 01:13:39,92,M,308.5,320.0,1425,51.4,300,0,264,No Failure,5,1,5
2015-08-30 06:07:36,324,M,300.3,310.5,1496,40.8,300,0,34168,No Failure,8,6,6
2015-11-05 01:22:20,333,M,300.4,310.7,1494,41.0,300,0,32552,No Failure,11,1,3
2016-08-01 17:16:40,157,M,305.1,318.8,1445,48.8,300,0,3248,No Failure,8,17,0
2016-12-03 16:08:34,93,M,308.0,320.0,1432,51.2,300,0,912,No Failure,12,16,5
2016-04-18 01:41:35,23,L,310.0,320.0,1424,51.9,300,0,40,No Failure,4,1,0
2017-09-30 03:02:35,398,M,302.3,313.7,1465,45.6,300,0,15952,No Failure,9,3,5
2016-10-06 20:25:47,60,M,307.5,320.0,1433,50.7,300,0,1256,No Failure,10,20,3
2016-07-06 23:39:00,156,L,310.0,320.0,1432,63.5,300,0,752,No Failure,7,23,2
2015-12-01 20:31:57,118,L,310.0,320.0,1439,58.1,300,0,1216,No Failure,12,20,1
2015-08-15 21:22:58,239,L,310.0,320.0,1473,44.2,300,0,5424,No Failure,8,21,5
2016-04-16 03:14:15,200,M,304.5,317.2,1432,62.5,300,0,800,No Failure,4,3,5
2016-07-31 15:49:01,193,L,310.0,320.0,1460,46.1,300,0,7632,No Failure,7,15,6
2017-01-07 21:58:54,174,M,304.9,317.8,1290,42.4,300,0,400,No Failure,1,21,5
2019-05-16 04:36:06,296,H,295.0,305.0,1428,51.1,300,0,1776,No Failure,5,4,3
2017-02-01 08:18:11,129,H,295.0,305.0,1307,42.9,300,0,968,No Failure,2,8,2
2017-01-21 11:53:11,257,H,295.0,305.0,1479,43.8,300,0,21976,No Failure,1,11,5
2017-04-04 02:00:45,175,L,310.0,320.0,1425,71.9,300,0,24,No Failure,4,2,1
2016-09-03 06:12:47,4,M,304.4,317.0,1432,50.5,300,0,1256,No Failure,9,6,5
2016-08-08 03:25:51,81,M,304.4,320.0,1433,65.4,300,0,1184,No Failure,8,3,0
2016-02-27 00:24:48,112,L,310.0,320.0,1453,50.3,300,0,3568,No Failure,2,0,5
2015-10-18 17:45:30,6,M,304.1,319.3,1440,60.8,300,0,1080,No Failure,10,17,6
2017-06-06 01:18:18,8,L,310.0,320.0,1433,50.8,300,0,1584,No Failure,6,1,1
2015-03-25 22:14:36,7,M,300.4,310.7,1492,41.0,123,0,8064,No Failure,3,22,2
2015-08-28 03:39:57,240,M,302.9,314.7,1456,47.0,300,0,2520,No Failure,8,3,4
2016-07-21 05:39:10,205,M,302.5,314.0,1462,46.0,300,0,8008,No Failure,7,5,3
2016-01-03 08:58:20,118,L,310.0,320.0,1431,63.9,300,0,432,No Failure,1,8,6
2017-06-06 00:21:45,311,H,295.0,305.0,1471,44.7,300,0,18688,No Failure,6,0,1
2016-01-05 21:08:49,109,M,304.0,316.4,1439,49.6,300,0,1376,No Failure,1,21,1
2016-02-29 10:13:49,195,L,310.0,320.0,1454,50.6,300,0,3560,No Failure,2,10,0
2015-12-16 01:27:55,305,M,300.5,310.8,1493,41.2,300,0,31624,No Failure,12,1,2
2015-11-20 10:33:02,158,L,310.0,320.0,1446,55.5,300,0,1920,No Failure,11,10,4
2016-02-11 21:02:05,254,H,295.0,305.0,1490,41.4,300,0,30168,No Failure,2,21,3
2016-07-09 13:09:47,237,M,304.6,317.3,1432,63.1,300,0,824,No Failure,7,13,5
2016-01-15 05:56:25,84,L,310.0,320.0,1426,65.4,300,0,208,No Failure,1,5,4
2016-01-24 08:53:19,213,M,303.8,316.0,1444,55.2,300,0,2000,No Failure,1,8,6
2019-04-11 04:50:41,311,H,295.0,305.0,1432,50.9,300,0,2592,No Failure,4,4,3
2017-02-11 10:58:24,193,L,310.0,320.0,1438,60.3,300,0,2944,No Failure,2,10,5
2016-07-25 22:08:55,79,M,305.8,320.0,1440,49.3,300,0,2464,No Failure,7,22,0
2019-04-10 14:02:34,337,L,310.0,320.0,1431,50.8,300,0,2632,No Failure,4,14,2
2015-10-11 15:57:08,92,M,302.1,313.3,1470,45.0,300,0,5616,No Failure,10,15,6
2016-09-29 21:28:07,22,M,304.9,317.8,1282,42.1,300,0,192,No Failure,9,21,3
2016-09-25 11:22:02,1,L,310.0,320.0,1436,59.7,300,0,1832,No Failure,9,11,6
2015-02-13 21:39:37,316,L,310.0,320.0,1500,40.1,66,0,38936,No Failure,2,21,4
2015-12-22 15:10:29,166,L,310.0,320.0,1453,47.4,300,0,3224,No Failure,12,15,1
2016-03-20 04:07:51,70,L,310.0,320.0,1420,45.8,300,0,3392,No Failure,3,4,6
2016-04-08 00:34:43,213,M,304.9,317.8,1427,65.8,300,0,208,No Failure,4,0,4
2017-04-21 02:17:24,193,L,310.0,320.0,1430,66.8,300,0,1280,No Failure,4,2,4
2015-01-29 02:49:26,357,M,300.1,310.1,1501,40.2,42,0,39320,No Failure,1,2,3
2015-05-04 20:44:18,371,L,310.0,320.0,1497,40.1,185,0,37040,No Failure,5,20,0
2015-06-12 02:33:46,236,M,300.3,310.5,1494,40.8,244,0,19912,No Failure,6,2,4
2017-06-12 20:20:15,241,L,310.0,320.0,1276,42.2,300,1,0,Power Failure,6,20,0
2016-02-02 03:24:18,73,M,304.9,320.0,1427,70.3,300,0,192,No Failure,2,3,1
2016-12-31 00:44:34,192,M,308.5,320.0,1426,51.5,300,0,416,No Failure,12,0,5
2016-10-11 11:22:31,142,M,303.8,316.0,1443,55.3,300,0,3264,No Failure,10,11,1
2016-03-25 19:10:08,78,L,310.0,320.0,1325,43.3,300,0,944,No Failure,3,19,4
2016-10-14 23:10:05,93,M,306.5,320.0,1437,49.9,300,0,2104,No Failure,10,23,4
2016-12-28 16:51:13,174,M,304.8,317.6,1297,42.6,300,0,648,No Failure,12,16,2
2015-03-07 01:45:21,393,H,295.0,305.0,1499,40.1,97,0,38448,No Failure,3,1,5
2017-10-15 12:58:55,316,L,310.0,320.0,1466,46.0,300,0,15456,No Failure,10,12,6
2015-02-15 06:30:45,240,M,300.2,310.4,1496,40.5,67,0,7224,No Failure,2,6,6
2016-12-06 20:15:14,151,L,310.0,320.0,1428,51.4,300,0,536,No Failure,12,20,1
2017-02-27 03:49:03,183,M,307.8,320.0,1430,51.0,300,0,1104,No Failure,2,3,0
2017-05-17 12:32:11,138,H,295.0,305.0,1426,51.6,300,0,440,No Failure,5,12,2
2015-12-13 10:26:00,125,M,303.1,315.0,1450,47.4,300,0,2936,No Failure,12,10,6
2016-11-16 21:27:45,18,M,304.8,320.0,1425,70.4,300,0,288,No Failure,11,21,2
2017-01-19 02:48:01,74,L,310.0,320.0,1348,44.0,300,0,2432,No Failure,1,2,3
2017-12-16 17:43:36,286,M,302.6,314.2,1460,46.3,300,0,14000,No Failure,12,17,5
2016-10-03 11:40:21,121,L,310.0,320.0,1433,64.2,300,0,1544,No Failure,10,11,0
2015-04-03 12:07:25,337,L,310.0,320.0,1499,40.2,137,0,37800,No Failure,4,12,4
2017-02-15 10:19:51,127,M,308.4,320.0,1428,51.5,300,0,568,No Failure,2,10,2
2017-01-21 22:00:52,47,L,310.0,320.0,1439,49.9,300,0,2584,No Failure,1,22,5
2016-07-19 19:23:03,215,M,304.4,317.1,1435,61.4,300,0,1248,No Failure,7,19,1
2019-02-03 14:53:48,254,H,295.0,305.0,1434,50.1,300,0,4040,No Failure,2,14,6
2018-08-14 02:53:14,337,L,310.0,320.0,1448,48.5,300,0,8352,No Failure,8,2,1
2018-01-04 04:23:21,281,M,302.7,314.3,1459,46.4,300,0,13664,No Failure,1,4,3
2017-01-26 16:48:11,72,M,308.6,320.0,1427,51.7,300,0,352,No Failure,1,16,3
2015-05-12 12:37:21,276,M,300.1,310.2,1498,40.3,195,0,36872,No Failure,5,12,1
2016-09-07 21:33:02,72,M,304.8,318.2,1444,48.4,300,0,3736,No Failure,9,21,2
2015-10-31 05:58:26,115,M,305.6,319.7,1444,49.3,300,0,1456,No Failure,10,5,5
2015-03-13 02:45:32,315,L,310.0,320.0,1498,40.0,106,0,38304,No Failure,3,2,4
2017-04-24 01:15:55,39,M,304.9,317.8,1293,42.5,300,0,552,No Failure,4,1,0
2015-02-17 10:05:28,345,M,300.0,310.0,1498,40.0,70,0,38872,No Failure,2,10,1
2016-12-15 05:27:37,174,M,304.6,317.3,1306,42.7,300,0,976,No Failure,12,5,3
2015-10-11 21:00:30,51,M,302.6,314.2,1459,46.3,300,0,3544,No Failure,10,21,6
2016-05-19 06:07:33,120,M,302.9,314.9,1453,47.7,300,0,4904,No Failure,5,6,3
2016-01-16 11:25:09,291,M,300.5,310.9,1491,41.3,300,0,30904,No Failure,1,11,5
2017-02-13 16:00:54,91,M,304.5,320.0,1431,66.1,300,0,1352,No Failure,2,16,0
2016-10-14 09:34:37,229,M,308.2,320.0,1430,51.4,300,0,632,No Failure,10,9,4
2015-09-01 22:42:05,386,L,310.0,320.0,1495,40.6,300,0,34128,No Failure,9,22,1
2016-10-21 22:31:52,244,L,310.0,320.0,1294,42.5,300,0,504,No Failure,10,22,4
2016-07-15 18:06:11,229,M,305.5,319.5,1445,49.2,300,0,2832,No Failure,7,18,4
2016-04-26 07:25:57,243,L,310.0,320.0,1465,45.7,300,0,7576,No Failure,4,7,1
2016-10-16 19:50:30,211,L,310.0,320.0,1431,51.3,300,0,744,No Failure,10,19,6
2017-02-19 02:06:38,97,L,310.0,320.0,1361,44.2,300,0,3096,No Failure,2,2,6
2015-05-04 02:43:26,374,H,295.0,305.0,1499,40.3,186,0,37024,No Failure,5,2,0
2017-04-06 05:42:30,62,H,295.0,305.0,1288,42.3,300,0,416,No Failure,4,5,3
2016-10-13 23:27:17,153,L,310.0,320.0,1431,50.9,300,0,1008,No Failure,10,23,3
2016-02-13 14:50:44,315,L,310.0,320.0,1490,41.4,300,0,30208,No Failure,2,14,5
2015-11-30 00:57:10,84,L,310.0,320.0,1439,57.3,300,0,1344,No Failure,11,0,0
2017-03-31 06:28:34,97,L,310.0,320.0,1334,43.5,300,0,2120,No Failure,3,6,4
2016-08-09 04:15:07,248,L,310.0,320.0,1428,51.6,300,0,368,No Failure,8,4,1
2019-06-08 11:00:24,306,H,295.0,305.0,1427,51.5,300,0,1016,No Failure,6,11,5
2017-04-29 04:18:53,193,L,310.0,320.0,1431,67.8,300,0,1080,No Failure,4,4,5
2015-07-10 09:18:36,341,L,310.0,320.0,1497,40.5,285,0,35432,No Failure,7,9,4
2016-09-18 08:40:15,49,M,304.8,317.7,1287,42.3,300,0,336,No Failure,9,8,6
2016-03-21 14:36:21,148,M,304.3,316.8,1341,43.8,300,0,1280,No Failure,3,14,0
2016-08-20 23:47:00,219,L,310.0,320.0,1435,50.4,300,0,1472,No Failure,8,23,5
2019-03-25 00:32:39,271,H,295.0,305.0,1433,50.7,300,0,3008,No Failure,3,0,0
2016-03-23 13:42:04,102,M,304.7,320.0,1428,69.1,300,0,376,No Failure,3,13,2
2017-06-15 16:38:58,103,M,304.3,320.0,1434,63.8,300,0,2288,No Failure,6,16,3
2016-09-03 08:04:08,219,L,310.0,320.0,1433,50.7,300,0,1168,No Failure,9,8,5
2016-11-15 08:33:43,119,M,306.5,320.0,1439,49.9,300,0,2296,No Failure,11,8,1
2017-06-11 06:27:24,44,M,304.8,317.6,1426,65.2,300,0,544,No Failure,6,6,6
2017-03-09 17:44:45,105,L,310.0,320.0,1437,62.5,300,0,2456,No Failure,3,17,3
2015-09-22 15:08:48,51,M,302.3,313.7,1461,45.5,300,0,3992,No Failure,9,15,1
2016-05-07 12:57:50,217,H,295.0,305.0,1449,52.0,300,0,3432,No Failure,5,12,5
2016-10-10 17:29:30,160,H,295.0,305.0,1448,52.9,300,0,4576,No Failure,10,17,0
2016-02-16 15:19:54,71,M,303.8,316.0,1443,49.1,300,0,2048,No Failure,2,15,1
2016-10-30 22:49:56,72,M,306.3,320.0,1439,49.7,300,0,2480,No Failure,10,22,6
2016-04-05 17:35:29,186,M,304.2,316.8,1438,59.5,300,0,1416,No Failure,4,17,1
2016-02-15 14:15:26,213,M,304.0,316.4,1437,58.1,300,0,1456,No Failure,2,14,0
2017-04-28 15:53:47,26,M,304.3,316.9,1434,60.9,300,0,2008,No Failure,4,15,4
2017-05-23 07:08:58,196,M,304.7,317.6,1430,64.2,300,0,944,No Failure,5,7,1
2017-08-26 03:50:42,36,M,308.9,320.0,1424,51.9,300,0,80,No Failure,8,3,5
2016-11-05 01:38:21,180,M,303.6,315.8,1444,48.7,300,0,3744,No Failure,11,1,5
2017-03-30 02:54:48,179,H,295.0,305.0,1439,49.8,300,0,2880,No Failure,3,2,3
2017-06-08 19:40:28,26,M,304.8,317.7,1433,64.2,300,0,1032,No Failure,6,19,3
2016-01-13 20:25:32,190,L,310.0,320.0,1433,60.3,300,0,952,No Failure,1,20,2
2016-09-20 12:51:27,114,L,310.0,320.0,1425,66.0,300,0,200,No Failure,9,12,1
2015-10-13 23:46:11,65,L,310.0,320.0,1394,45.1,300,0,1696,No Failure,10,23,1
2016-11-04 10:23:45,163,M,303.9,316.2,1441,49.3,300,0,2960,No Failure,11,10,4
2017-08-15 01:31:18,203,L,310.0,320.0,1428,51.7,300,0,528,No Failure,8,1,1
2015-12-07 15:15:23,115,M,307.7,320.0,1431,50.8,300,0,544,No Failure,12,15,0
2018-02-24 17:00:18,376,H,295.0,305.0,1455,46.8,300,0,12360,No Failure,2,17,5
2015-11-08 13:52:38,65,L,310.0,320.0,1350,43.9,300,0,1064,No Failure,11,13,6
2017-04-04 20:48:31,224,H,295.0,305.0,1440,49.1,300,0,3696,No Failure,4,20,1
2016-06-11 01:19:45,159,M,308.0,320.0,1432,51.3,300,0,664,No Failure,6,1,5
2015-02-15 10:45:25,133,M,300.2,310.2,1501,40.4,69,0,19448,No Failure,2,10,6
2016-05-08 03:18:44,136,M,307.8,320.0,1432,51.1,300,0,720,No Failure,5,3,6
2017-08-01 22:04:10,380,M,302.2,313.4,1467,45.2,300,0,17208,No Failure,8,22,1
2016-11-24 01:25:51,172,H,295.0,305.0,1445,48.8,300,0,3832,No Failure,11,1,3
2016-07-12 08:56:21,49,M,304.1,316.6,1355,44.2,300,0,1984,No Failure,7,8,1
2016-10-17 20:25:47,153,L,310.0,320.0,1431,51.1,300,0,912,No Failure,10,20,0
2015-08-13 08:26:22,240,M,302.7,314.3,1461,46.5,300,0,2880,No Failure,8,8,3
2015-12-16 20:29:53,87,L,310.0,320.0,1444,46.6,300,0,3280,No Failure,12,20,2
2016-10-29 04:43:07,18,M,304.7,320.0,1429,68.3,300,0,744,No Failure,10,4,5
2017-12-12 15:24:02,374,H,295.0,305.0,1461,46.2,300,0,14224,No Failure,12,15,1
2017-02-08 08:00:24,72,M,308.9,320.0,1424,51.9,300,0,56,No Failure,2,8,2
2017-09-14 18:56:31,268,M,302.3,313.7,1466,45.6,300,0,16272,No Failure,9,18,3
2016-11-09 18:47:24,188,L,310.0,320.0,1433,61.5,300,0,1416,No Failure,11,18,2
2016-08-13 13:14:30,96,M,302.3,313.7,1464,45.6,300,0,9312,No Failure,8,13,5
2018-02-19 14:39:42,283,L,310.0,320.0,1457,46.9,300,0,12520,No Failure,2,14,0
2016-05-11 00:50:49,231,H,295.0,305.0,1430,67.2,300,0,696,No Failure,5,0,2
2015-06-05 01:10:17,161,H,295.0,305.0,1489,41.2,233,0,11976,No Failure,6,1,4
2015-07-07 16:11:51,182,M,300.6,311.0,1489,41.5,280,0,13048,No Failure,7,16,1
2017-05-01 12:47:32,44,M,304.5,317.2,1432,62.3,300,0,1496,No Failure,5,12,0
2016-07-10 19:00:53,181,H,295.0,305.0,1433,61.2,300,0,1232,No Failure,7,19,6
2019-02-20 13:12:43,295,H,295.0,305.0,1436,50.4,300,0,3848,No Failure,2,13,2
2018-02-04 08:58:44,333,M,302.8,314.5,1458,46.8,300,0,12816,No Failure,2,8,6
2016-10-01 16:24:46,244,L,310.0,320.0,1315,43.2,300,0,984,No Failure,10,16,5
2015-10-10 20:31:09,48,H,295.0,305.0,1452,47.7,300,0,2376,No Failure,10,20,5
2015-04-05 00:56:27,53,H,295.0,305.0,1495,40.8,142,0,12136,No Failure,4,0,6
2016-06-27 07:11:10,320,M,300.9,311.5,1486,42.3,300,0,26936,No Failure,6,7,0
2017-08-20 22:09:01,236,M,308.3,320.0,1428,51.5,300,0,760,No Failure,8,22,6
2016-03-30 11:08:44,131,L,310.0,320.0,1431,64.4,300,0,464,No Failure,3,11,2
2016-06-18 21:30:31,89,M,304.1,319.4,1438,61.2,300,0,1880,No Failure,6,21,5
2016-05-25 14:25:54,186,M,304.8,317.7,1426,65.7,300,0,240,No Failure,5,14,2
2016-06-29 23:33:29,237,M,304.4,317.1,1432,61.9,300,0,1048,No Failure,6,23,2
2016-04-10 02:24:43,248,L,310.0,320.0,1448,48.1,300,0,3256,No Failure,4,2,6
2015-09-07 04:58:45,296,H,295.0,305.0,1495,40.7,300,0,34024,No Failure,9,4,0
2016-11-01 01:33:57,142,M,304.0,316.3,1441,57.1,300,0,2784,No Failure,11,1,1
2016-01-12 04:18:33,201,H,295.0,305.0,1480,43.2,300,0,12960,No Failure,1,4,1
2017-03-12 17:42:15,175,L,310.0,320.0,1428,69.7,300,0,560,No Failure,3,17,6
2017-09-12 01:29:28,275,H,295.0,305.0,1465,45.4,300,0,16384,No Failure,9,1,1
2017-05-17 09:35:43,146,L,310.0,320.0,1429,50.8,300,0,1200,No Failure,5,9,2
2016-11-07 20:40:35,60,M,308.4,320.0,1428,51.5,300,0,488,No Failure,11,20,0
2016-08-13 12:28:22,161,H,295.0,305.0,1435,50.2,300,0,1560,No Failure,8,12,5
2016-03-03 03:22:14,33,H,295.0,305.0,1435,50.5,300,0,984,No Failure,3,3,3
2016-05-10 21:08:52,148,M,305.0,318.0,1279,42.1,300,0,64,No Failure,5,21,1
2016-02-24 02:20:28,155,M,304.5,320.0,1432,66.2,300,0,744,No Failure,2,2,2
2017-07-04 09:12:02,146,L,310.0,320.0,1422,51.7,300,0,40,No Failure,7,9,1
2016-02-12 17:29:20,246,L,310.0,320.0,1437,50.2,300,0,1168,No Failure,2,17,4
2016-10-05 20:51:03,60,M,307.4,320.0,1432,50.6,300,0,1280,No Failure,10,20,2
2016-09-07 21:06:23,137,M,304.6,317.3,1313,43.0,300,0,944,No Failure,9,21,2
2016-10-16 04:13:43,14,M,304.7,317.5,1300,42.7,300,0,656,No Failure,10,4,6
2016-11-30 22:47:25,245,L,310.0,320.0,1446,48.5,300,0,4336,No Failure,11,22,2
